0.066666,0.210602,0.0313705220386,0.0479495006519
0.099999,0.211288,0.0346433464335,0.109297706777
0.133332,0.2128315,0.0400170668373,0.137905431706
0.166665,0.214032,0.0443046097128,0.154507916532
0.199998,0.215747,0.049735497355,0.179197264483
0.233331,0.2172905,0.0565955659557,0.191631263162
0.266664,0.21952,0.0634556345563,0.178887605512
0.299997,0.221578,0.0687436041027,0.162451860132
0.33333,0.2241505,0.073174065074,0.173409023719
0.366663,0.22638,0.0793195431954,0.206756912895
0.399996,0.2292955,0.0890379737131,0.18817737464
0.433329,0.232554,0.0927538442051,0.146968911586
0.466662,0.2354695,0.0967555508888,0.155544083088
0.499995,0.2388995,0.10290102901,0.171979828468
0.533328,0.2423295,0.109332343323,0.165310250633
0.566661,0.246274,0.113762804295,0.162094561319
0.599994,0.2498755,0.119193691937,0.1813886972
0.633327,0.254163,0.126053760538,0.195442450496
0.66666,0.258279,0.133056747234,0.187105478202
0.699993,0.263081,0.138773471068,0.169716935988
0.733326,0.26754,0.144061440614,0.159474370027
0.766659,0.272685,0.149206492065,0.156139581109
0.799992,0.277487,0.154351543515,0.15899797161
0.833325,0.282975,0.159639513062,0.167930441925
0.866658,0.28812,0.1652133188,0.187224577806
0.899991,0.293951,0.172216305496,0.201278331102
0.933324,0.2996105,0.178790537905,0.205446817249
0.966657,0.3057845,0.187365623656,0.170193334405
0.99999,0.3123015,0.190509821765,0.126721978871
1.033323,0.3184755,0.193939856065,0.132676959081
1.066656,0.325164,0.198799071324,0.15530588388
1.099989,0.331681,0.205087467541,0.160546266465
1.133322,0.338884,0.210232518992,0.146611612773
1.166655,0.345744,0.214234225676,0.147564409607
1.199988,0.3531185,0.219379277126,0.166143947862
1.233321,0.3603215,0.225810591439,0.173289924114
1.266654,0.3682105,0.231384397177,0.168883238759
1.299987,0.3757565,0.23681528482,0.169002338363
1.33332,0.3839885,0.242389090558,0.17400452174
1.366653,0.3918775,0.248820404871,0.16947873678
1.399986,0.400624,0.254108374417,0.154710385859
1.433319,0.408856,0.258395917293,0.158045174777
1.466652,0.417774,0.264541395414,0.164238354195
1.499985,0.4265205,0.26982936496,0.161975461715
1.533318,0.4357815,0.275117334507,0.165191151029
1.566651,0.444871,0.279976549765,0.187224577806
1.599984,0.4543035,0.288551635516,0.183413390472
1.633317,0.4642505,0.293267932679,0.151375596941
1.66665,0.4738545,0.297984229842,0.135892648395
1.699983,0.4841445,0.301700100334,0.137679142458
1.733316,0.49392,0.306702233689,0.154233987442
1.766649,0.504553,0.312704793715,0.154233987442
1.799982,0.514843,0.31699233659,0.153995788234
1.833315,0.5256475,0.322280306136,0.169240537572
1.866648,0.5362805,0.32871162045,0.17317082451
1.899981,0.5475995,0.334285426188,0.164833852216
1.933314,0.5585755,0.339573395734,0.157687875964
1.966647,0.5702375,0.344718447184,0.151851995358
1.99998,0.5815565,0.349720580539,0.147207110794
2.033313,0.5935615,0.354579795798,0.142800425439
2.066646,0.6052235,0.358724420578,0.152566592983
2.099979,0.6174,0.364726980603,0.168645039551
2.133312,0.6295765,0.369872032054,0.201992928727
2.166645,0.642096,0.376017510175,0.287982842961
2.199978,0.654444,0.387450957843,0.388741108117
2.233311,0.667478,0.409174508412,0.287982842961
2.266644,0.6823985,0.412747460808,0.0277502077791
2.299977,0.6954325,0.404172375057,-0.0560959135793
2.33331,0.708981,0.403314866482,0.0265592117371
2.366643,0.7221865,0.406744900782,0.115883914889
2.399976,0.736078,0.41231870652,0.17090793203
2.433309,0.7496265,0.419178775121,0.185318984139
2.466642,0.7640325,0.42575300753,0.166977645092
2.499975,0.7780955,0.430040550406,0.15756877636
2.533308,0.792673,0.434899765664,0.195918848913
2.566641,0.807079,0.441616916169,0.273690890457
2.599974,0.8219995,0.451764100974,0.363015593609
2.633307,0.8367485,0.472058470585,0.276191982145
2.66664,0.85407,0.47634601346,0.0267974109455
